year,Company,CO2
2003,Santos,9.056246038032445
2003,Santos,14.472387006344078
2004,Santos,9.652817771757524
2004,Santos,13.95858264468344
2005,Santos,13.257371181611123
2005,Santos,13.48654447670014
2006,Santos,11.851679095126563
2006,Santos,16.859547290694458
2007,Santos,10.640590622317028
2007,Santos,17.041700376208706
2008,Santos,8.875599650748045
2008,Santos,16.865910621773047
2009,Santos,6.592835457876494
2009,Santos,17.807061137470523
2010,Santos,6.111610230822524
2010,Santos,16.337550778061058
2011,Santos,5.524988005624478
2011,Santos,15.7973943535729
2012,Santos,5.756418758075915
2012,Santos,17.374167295823245
2013,Santos,5.808798234830453
2013,Santos,17.03294624032625
2014,Santos,6.862229866110437
2014,Santos,21.86041046373593
2015,Santos,7.491262120641144
2015,Santos,26.385157251453364
2016,Santos,7.634363568934755
2016,Santos,28.139498473664194
2017,Santos,7.083990254562653
2017,Santos,27.861407785259587
2018,Santos,6.034047929880327
2018,Santos,26.707965465441056
2019,Santos,7.089573145118904
2019,Santos,33.2161107981775
2020,Santos,8.363768220108915
2020,Santos,37.58134498453098
2021,Santos,8.246387946163743
2021,Santos,37.35356907478534
2022,Santos,7.0578902412121804
2022,Santos,33.65396555979281
1953,Sasol,0.0748396695097301
1954,Sasol,0.7128577586876254
1955,Sasol,3.0278392149004407
1956,Sasol,3.7699201084836655
1957,Sasol,4.805839121326425
1958,Sasol,5.182140926620416
1959,Sasol,5.454730051443465
1960,Sasol,5.646497544342935
1961,Sasol,6.264040168706825
1962,Sasol,6.498226940447507
1963,Sasol,6.231744628433513
1964,Sasol,6.3245790396872605
1965,Sasol,7.7896332881089325
1966,Sasol,9.126392898898944
1967,Sasol,9.745105317183146
1968,Sasol,10.58492235710152
1969,Sasol,10.513266372669577
1970,Sasol,11.107966802988573
1971,Sasol,11.361480958735156
1972,Sasol,12.26725157699133
1973,Sasol,12.314138328669742
1974,Sasol,12.617703922199349
1975,Sasol,12.53479783150361
1976,Sasol,12.958420650720216
1977,Sasol,15.8890502622566
1978,Sasol,19.015087027126658
1979,Sasol,22.37431990299281
1980,Sasol,35.74958345364206
1981,Sasol,45.802016161045195
1982,Sasol,75.55005740190389
1983,Sasol,89.7647118726444
1984,Sasol,94.8402767021212
1985,Sasol,96.0247595428436
1986,Sasol,95.90146434929832
1987,Sasol,93.90801337282979
1988,Sasol,95.30219873713715
1989,Sasol,99.410075294752
1990,Sasol,99.87699677385432
1991,Sasol,101.1070852926348
1992,Sasol,106.18597765655774
1993,Sasol,109.52726193104333
1994,Sasol,110.49321858220652
1995,Sasol,117.50733278392886
1996,Sasol,120.3834299141499
1997,Sasol,130.85420644036355
1998,Sasol,131.69985616504937
1999,Sasol,138.11918851228194
2000,Sasol,139.27778932325006
2001,Sasol,139.8288871101124
2002,Sasol,138.74725113951155
2003,Sasol,140.8093806899002
2004,Sasol,128.94825387782325
2005,Sasol,125.39322301260366
2006,Sasol,4.880901280891307
2006,Sasol,117.52221983648782
2007,Sasol,5.213375161538124
2007,Sasol,116.1651503233644
2008,Sasol,5.647438283858143
2008,Sasol,106.12283592625111
2009,Sasol,5.642820591618061
2009,Sasol,106.12283592625111
2010,Sasol,5.712085983237254
2010,Sasol,115.62232251811504
2011,Sasol,6.977333807903223
2011,Sasol,104.76576641312772
2012,Sasol,7.0512168924914045
2012,Sasol,108.56556104987328
2013,Sasol,7.45295616329961
2013,Sasol,108.83697495249795
2014,Sasol,9.213345341737053
2014,Sasol,107.75131934199923
2015,Sasol,9.548641137401534
2015,Sasol,111.8225278813695
2016,Sasol,9.847491737885091
2016,Sasol,114.808080810241
2017,Sasol,10.080740987042994
2017,Sasol,102.05162738688088
2018,Sasol,8.447996242937691
2018,Sasol,105.30859421837708
2019,Sasol,8.302215462214003
2019,Sasol,101.7802134842562
2020,Sasol,8.192879876671238
2020,Sasol,99.88031616588339
2021,Sasol,8.309504501250187
2021,Sasol,99.60890226325874
2022,Sasol,8.090833330164656
2022,Sasol,91.19507128189356
1938,Saudi Aramco,0.0197395058953151
1939,Saudi Aramco,0.1568792246306457
1940,Saudi Aramco,0.2023797826640892
1941,Saudi Aramco,0.1718732735531476
1942,Saudi Aramco,0.1806659274013457
1943,Saudi Aramco,0.1941322582009193
1944,Saudi Aramco,0.310823443940291
1945,Saudi Aramco,0.8498354165192659
1946,Saudi Aramco,2.390424893625028
1947,Saudi Aramco,3.5830850422641736
1948,Saudi Aramco,5.696661491451293
1949,Saudi Aramco,6.942164895539042
1950,Saudi Aramco,7.9574788630127475
1951,Saudi Aramco,11.084534103792151
1952,Saudi Aramco,12.03754488691421
1953,Saudi Aramco,12.29409326336717
1954,Saudi Aramco,13.871283772181815
1955,Saudi Aramco,14.04654913028136
1955,Saudi Aramco,0.000320600072502
1956,Saudi Aramco,14.392825045831955
1956,Saudi Aramco,0.0003487106670203
1957,Saudi Aramco,14.440604141012564
1957,Saudi Aramco,0.0003768212542495
1958,Saudi Aramco,14.77415298022881
1958,Saudi Aramco,0.0004049318487678
1959,Saudi Aramco,15.943961400754269
1959,Saudi Aramco,0.0004330424432861
1960,Saudi Aramco,18.202344711788776
1960,Saudi Aramco,0.0004611530305153
1961,Saudi Aramco,20.553379680605335
1961,Saudi Aramco,0.0004892636250336
1962,Saudi Aramco,23.05833047574528
1962,Saudi Aramco,0.0044659016466744
1963,Saudi Aramco,25.707961640383736
1963,Saudi Aramco,0.2332492491579
1964,Saudi Aramco,27.729975055569472
1964,Saudi Aramco,0.2629302161132428
1965,Saudi Aramco,32.29420589779173
1965,Saudi Aramco,0.2648180772236145
1966,Saudi Aramco,38.73083199814875
1966,Saudi Aramco,0.291561561447375
1967,Saudi Aramco,42.14105396024193
1967,Saudi Aramco,0.3280067566282969
1968,Saudi Aramco,46.23085686429583
1968,Saudi Aramco,0.5716720425689044
1969,Saudi Aramco,48.92463744769752
1969,Saudi Aramco,0.6834057219545746
1970,Saudi Aramco,57.40961444882835
1970,Saudi Aramco,0.5804699126855789
1971,Saudi Aramco,71.42988595008397
1971,Saudi Aramco,0.7001121994255093
1972,Saudi Aramco,90.44919202490733
1972,Saudi Aramco,0.7185388901089835
1973,Saudi Aramco,284.7688780106975
1973,Saudi Aramco,2.91561561447375
1974,Saudi Aramco,728.9926907965911
1974,Saudi Aramco,9.57779729354627
1975,Saudi Aramco,608.563684460787
1975,Saudi Aramco,8.746846843421249
1976,Saudi Aramco,1244.7173701837728
1976,Saudi Aramco,10.082709027582762
1977,Saudi Aramco,1344.39461360839
1977,Saudi Aramco,11.583376384352402
1978,Saudi Aramco,1210.8939613135535
1978,Saudi Aramco,24.412959772721244
1979,Saudi Aramco,1391.545046600356
1979,Saudi Aramco,29.156156144737498
1980,Saudi Aramco,1459.467172226461
1980,Saudi Aramco,32.80067566282969
1981,Saudi Aramco,1466.0188195104804
1981,Saudi Aramco,41.11018016407988
1982,Saudi Aramco,983.4676220532798
1982,Saudi Aramco,31.342867855592814
1983,Saudi Aramco,684.7442104993987
1983,Saudi Aramco,30.468183171250686
1984,Saudi Aramco,624.119749098116
1984,Saudi Aramco,45.19204202434313
1985,Saudi Aramco,488.68481025848314
1985,Saudi Aramco,52.18951949908013
1986,Saudi Aramco,726.8931360163026
1986,Saudi Aramco,64.87244742204095
1987,Saudi Aramco,631.1103519496768
1987,Saudi Aramco,54.00449021909003
1988,Saudi Aramco,779.850990263021
1988,Saudi Aramco,65.55032805240609
1989,Saudi Aramco,769.1766482758461
1989,Saudi Aramco,78.70704351271888
1990,Saudi Aramco,988.4251415348712
1990,Saudi Aramco,82.74152661924693
1991,Saudi Aramco,1255.4470680306167
1991,Saudi Aramco,86.73227549155786
1992,Saudi Aramco,1279.3461937573625
1992,Saudi Aramco,95.51192301064194
1993,Saudi Aramco,1239.3530451057634
1993,Saudi Aramco,95.24587308582124
1994,Saudi Aramco,1243.4213448103744
1994,Saudi Aramco,105.62182015382972
1995,Saudi Aramco,1242.9449049180828
1995,Saudi Aramco,108.01626947721624
1996,Saudi Aramco,1258.2554439184396
1996,Saudi Aramco,109.87861895096135
1997,Saudi Aramco,1240.0293089148793
1997,Saudi Aramco,113.8693678232723
1998,Saudi Aramco,1276.663904961786
1998,Saudi Aramco,117.3280168459418
1999,Saudi Aramco,1166.091985988857
1999,Saudi Aramco,117.86011669558324
2000,Saudi Aramco,1248.9860510945275
2000,Saudi Aramco,127.70396391395025
2001,Saudi Aramco,1218.5325603025315
2001,Saudi Aramco,141.5385600046282
2002,Saudi Aramco,1123.3174577073355
2002,Saudi Aramco,156.1749503892864
2003,Saudi Aramco,1333.9519428367385
2003,Saudi Aramco,173.46455098311577
2004,Saudi Aramco,1410.5970546161232
2004,Saudi Aramco,141.7718092537861
2005,Saudi Aramco,1479.625508565195
2005,Saudi Aramco,209.3849353534324
2006,Saudi Aramco,1455.1405456970667
2006,Saudi Aramco,218.69303820263983
2007,Saudi Aramco,1399.1971908781563
2007,Saudi Aramco,199.81679603660905
2008,Saudi Aramco,1462.8935855681116
2008,Saudi Aramco,212.12160505956777
2009,Saudi Aramco,1315.1695038939235
2009,Saudi Aramco,227.63231567661632
2010,Saudi Aramco,1328.7279523876753
2010,Saudi Aramco,249.76766942170104
2011,Saudi Aramco,1503.9509602745736
2011,Saudi Aramco,222.21819970651444
2012,Saudi Aramco,1579.5592495220835
2012,Saudi Aramco,240.36280457928828
2013,Saudi Aramco,1439.4685743498771
2013,Saudi Aramco,246.06957546669287
2014,Saudi Aramco,1459.925880459568
2014,Saudi Aramco,253.5455783541554
2015,Saudi Aramco,1596.3547775937182
2015,Saudi Aramco,258.24135952724123
2016,Saudi Aramco,1739.5828378695887
2016,Saudi Aramco,270.2136061441741
2017,Saudi Aramco,1662.2079625389224
2017,Saudi Aramco,231.4634345940348
2018,Saudi Aramco,1693.8111108662702
2018,Saudi Aramco,236.78443309044945
2019,Saudi Aramco,1633.260675004762
2019,Saudi Aramco,264.40041528684117
2020,Saudi Aramco,1518.7097302379188
2020,Saudi Aramco,265.62424494101646
2021,Saudi Aramco,1507.7931853109649
2021,Saudi Aramco,269.6682037982916
2022,Saudi Aramco,1679.692379427409
2022,Saudi Aramco,282.46520518216875
2018,Seriti Resources,40.872636489248634
2019,Seriti Resources,54.496848652331515
2020,Seriti Resources,54.496848652331515
2021,Seriti Resources,88.67585047015245
2022,Seriti Resources,122.85485228797344
1892,Shell,0.0376236776865241
1893,Shell,0.0980346637567935
1894,Shell,0.2817758671467033
1895,Shell,0.377578920794744
1896,Shell,0.5167735131491887
1897,Shell,1.3364018593590676
1898,Shell,1.0785454270136932
1899,Shell,0.3386130991787176
1900,Shell,0.2727473327908672
1901,Shell,0.5287531240617783
1902,Shell,0.5502416777883453
1903,Shell,0.6251745808385919
1904,Shell,0.6251551164894452
1905,Shell,0.5524549349937916
1906,Shell,1.9555150873589768
1907,Shell,2.6804294994143225
1908,Shell,2.0753598087068363
1909,Shell,2.455355266639074
1910,Shell,3.1276549229807253
1911,Shell,3.0984245031397837
1912,Shell,6.830526508885383
1913,Shell,11.049224390681148
1914,Shell,3.6830328999586106
1915,Shell,2.2660269142873126
1916,Shell,13.838265361098454
1917,Shell,14.09403153470669
1918,Shell,6.748694146064574
1919,Shell,11.982210984355095
1920,Shell,17.50250906681668
1921,Shell,21.712534083656696
1922,Shell,26.197801068177046
1923,Shell,42.752191256039325
1924,Shell,39.13112090435285
1925,Shell,37.52418511355461
1926,Shell,41.35878970372539
1927,Shell,49.48411884923425
1928,Shell,64.22832464623026
1929,Shell,70.73921112666558
1930,Shell,67.90090944565739
1930,Shell,3.7281255232833184
1931,Shell,59.773177862708835
1931,Shell,4.0160783405450955
1932,Shell,61.09189648988493
1932,Shell,4.326272045903641
1933,Shell,63.90836508103921
1933,Shell,4.660424481447097
1934,Shell,70.09295166698986
1934,Shell,5.020386169454473
1935,Shell,77.49291358814148
1935,Shell,5.408150565157939
1936,Shell,82.01265429576537
1936,Shell,5.82586509234795
1937,Shell,93.11667268759885
1937,Shell,6.275843038356031
1938,Shell,87.1122818699091
1938,Shell,6.760576363083081
1939,Shell,64.44837017009256
1939,Shell,7.282749502981509
1940,Shell,67.6707886785972
1940,Shell,7.845254234134709
1941,Shell,71.05432811252703
1941,Shell,8.451205679715713
1942,Shell,74.60704453270878
1942,Shell,9.10395957844956
1943,Shell,78.3373967476999
1943,Shell,9.807130863644893
1944,Shell,82.25426657489615
1944,Shell,10.564613660672556
1945,Shell,86.12717285570072
1945,Shell,11.38060289167731
1946,Shell,95.19809392033817
1946,Shell,12.259617462010985
1947,Shell,116.70514296576228
1947,Shell,13.206525327237737
1948,Shell,139.8191074244341
1948,Shell,14.22657042613329
1949,Shell,129.04452742876703
1949,Shell,15.325401734794536
1950,Shell,146.19197699439428
1950,Shell,16.509104529327953
1951,Shell,171.11559554908507
1951,Shell,17.78423411223322
1952,Shell,185.631110995337
1952,Shell,19.157852111817633
1953,Shell,191.69253502783775
1953,Shell,20.63756555873437
1954,Shell,181.36019971980517
1954,Shell,22.231569060362354
1955,Shell,198.09890194113552
1955,Shell,22.96047296398078
1956,Shell,219.4953299979664
1956,Shell,24.4911711615795
1957,Shell,240.4550962577192
1957,Shell,25.292965455559784
1958,Shell,226.48191875121736
1958,Shell,25.43874623628347
1959,Shell,255.01048949365864
1959,Shell,27.989909898948003
1960,Shell,256.02936702017433
1960,Shell,33.09223722427706
1961,Shell,259.52266139679995
1961,Shell,35.78918166766528
1962,Shell,283.3935063037405
1962,Shell,42.13064562914569
1963,Shell,290.962310786429
1963,Shell,50.571258874418405
1964,Shell,322.40196017605814
1964,Shell,56.786732000251455
1965,Shell,348.60166800074904
1965,Shell,60.81391071119588
1966,Shell,385.42681288767585
1966,Shell,69.4243907186918
1967,Shell,396.49509254917353
1967,Shell,81.27518029975145
1968,Shell,423.4364257511445
1968,Shell,97.11205274330005
1969,Shell,479.7336455838955
1969,Shell,117.84856346666437
1970,Shell,533.4892303050336
1970,Shell,138.394595657427
1971,Shell,786.3819336626003
1971,Shell,150.55303518511732
1972,Shell,814.5940844203776
1972,Shell,168.48260392328385
1973,Shell,857.1664742137588
1973,Shell,180.63880186810633
1974,Shell,754.9927387969765
1974,Shell,194.7688504092692
1975,Shell,506.80206061422416
1975,Shell,192.18097841711457
1976,Shell,483.1648532029034
1976,Shell,196.21233306808827
1977,Shell,467.15255141752834
1977,Shell,197.64511213753465
1978,Shell,435.5091930407431
1978,Shell,190.21231612231497
1979,Shell,414.1594572298737
1979,Shell,191.31332911325015
1979,Shell,20.850968180022488
1980,Shell,196.78891654990096
1980,Shell,185.27801135142457
1980,Shell,28.044552202130248
1981,Shell,183.39795477283667
1981,Shell,179.42973069571948
1981,Shell,35.456123618847336
1982,Shell,198.8266716029325
1982,Shell,167.32538773994952
1982,Shell,42.649707640955086
1983,Shell,217.8942367420131
1983,Shell,172.00535534284643
1983,Shell,47.388564045505646
1984,Shell,234.19627716626528
1984,Shell,178.59274127675303
1984,Shell,54.496848652331515
1985,Shell,238.56289513704712
1985,Shell,190.78276105516207
1985,Shell,54.496848652331515
1986,Shell,262.43374004398777
1986,Shell,192.12078808391735
1986,Shell,66.34398966370793
1987,Shell,257.04824454669017
1987,Shell,198.8169374138024
1987,Shell,63.97456146143264
1988,Shell,257.53076580190896
1988,Shell,184.5719888346966
1988,Shell,71.08284606825849
1989,Shell,276.1138157962865
1989,Shell,179.01597932838905
1989,Shell,78.19113067508434
1990,Shell,297.3287999100391
1990,Shell,194.99735048504303
1990,Shell,73.33380286042
1991,Shell,325.56227500879294
1991,Shell,210.78443084837977
1991,Shell,68.47647504575568
1992,Shell,322.61131857191754
1992,Shell,199.31877244446176
1992,Shell,63.619147231091354
1993,Shell,322.491685202855
1993,Shell,211.52791283007056
1993,Shell,58.761819416427024
1994,Shell,339.9182792962948
1994,Shell,212.38801943634036
1994,Shell,54.733791472559034
1995,Shell,351.16381598817134
1995,Shell,215.90862529081744
1995,Shell,41.938879180272494
1996,Shell,370.1655827742676
1996,Shell,256.7229331557638
1996,Shell,43.83442174209274
1997,Shell,374.2530562172368
1997,Shell,246.50667872838355
1997,Shell,46.91467840505061
1998,Shell,375.3895732233308
1998,Shell,241.1157681429573
1998,Shell,33.64588047230902
1999,Shell,364.83192840356367
1999,Shell,245.2570983571011
1999,Shell,40.517222258907346
2000,Shell,375.0226975582058
2000,Shell,251.90512909578888
2001,Shell,363.1331345628759
2001,Shell,274.93608706724956
2002,Shell,360.1901536839381
2002,Shell,285.91020912376246
2003,Shell,363.3803768589386
2003,Shell,282.0798263992866
2004,Shell,346.6755707588426
2004,Shell,286.7449644522644
2005,Shell,324.1844973750896
2005,Shell,278.5138171206532
2006,Shell,316.0912999580104
2006,Shell,291.7159979619542
2007,Shell,301.8888251608054
2007,Shell,283.04063107984126
2008,Shell,284.05547761255303
2008,Shell,298.2955401609539
2009,Shell,282.6816877578185
2009,Shell,299.34589068606806
2010,Shell,284.53799886777193
2010,Shell,322.89896252369067
2011,Shell,266.5092501500508
2011,Shell,315.00967112287645
2012,Shell,262.8704018410659
2012,Shell,328.894926034856
2013,Shell,252.09941084647073
2013,Shell,326.31861518751657
2014,Shell,248.2715418143671
2014,Shell,307.6304666738145
2015,Shell,262.68895789798773
2015,Shell,288.08782411390064
2016,Shell,268.27264601003225
2016,Shell,283.1257378996278
2017,Shell,265.71129557840374
2017,Shell,283.83532584980026
2018,Shell,262.4062243691033
2018,Shell,287.48341699702024
2019,Shell,273.0077347575266
2019,Shell,276.07847628827363
2020,Shell,263.22611172507845
2020,Shell,244.94021175842647
2021,Shell,253.14301260259276
2021,Shell,231.11618477435096
2022,Shell,219.276400932582
2022,Shell,209.42983583389525
1947,Singareni Collieries,0.2367544837583207
1947,Singareni Collieries,4.29759087591212
1947,Singareni Collieries,0.187957611665563
1947,Singareni Collieries,0.0883840525490622
1948,Singareni Collieries,0.2347861225663181
1948,Singareni Collieries,4.261860988180514
1948,Singareni Collieries,0.1863949444503812
1948,Singareni Collieries,0.087649233408822
1949,Singareni Collieries,0.2476198374876621
1949,Singareni Collieries,4.494819855253259
1949,Singareni Collieries,0.1965835345673666
1949,Singareni Collieries,0.0924402544269842
1950,Singareni Collieries,0.2543910000425509
1950,Singareni Collieries,4.617730668932819
1950,Singareni Collieries,0.2019591097718418
1950,Singareni Collieries,0.0949680324587763
1951,Singareni Collieries,0.2710827029041058
1951,Singareni Collieries,4.9207201149050155
1951,Singareni Collieries,0.2152105276857082
1951,Singareni Collieries,0.1011992991897826
1952,Singareni Collieries,0.2851761690233027
1952,Singareni Collieries,5.176546109422991
1952,Singareni Collieries,0.2263992249227846
1952,Singareni Collieries,0.1064606047331395
1953,Singareni Collieries,0.2822629944086249
1953,Singareni Collieries,5.12366587610746
1953,Singareni Collieries,0.2240864775151903
1953,Singareni Collieries,0.1053730721990032
1954,Singareni Collieries,0.2895065636262803
1954,Singareni Collieries,5.255151861846692
1954,Singareni Collieries,0.2298370927174347
1954,Singareni Collieries,0.1080772069277434
1955,Singareni Collieries,0.3023402785476244
1955,Singareni Collieries,5.4881107289194375
1955,Singareni Collieries,0.2400256830312944
1955,Singareni Collieries,0.1128682281610939
1956,Singareni Collieries,0.3223388282428293
1956,Singareni Collieries,5.851126386632232
1956,Singareni Collieries,0.2559023817170416
1956,Singareni Collieries,0.1203339911251716
1957,Singareni Collieries,0.3528090594484034
1957,Singareni Collieries,6.404225046725676
1957,Singareni Collieries,0.2800924701371802
1957,Singareni Collieries,0.1317089922682362
1958,Singareni Collieries,0.3675324011179558
1958,Singareni Collieries,6.671484604966265
1958,Singareni Collieries,0.2917812208358648
1958,Singareni Collieries,0.137205439643814
1959,Singareni Collieries,0.3825706806598276
1959,Singareni Collieries,6.944460946532742
1959,Singareni Collieries,0.3037199982653536
1959,Singareni Collieries,0.1428194583658787
1960,Singareni Collieries,0.4144647603199066
1960,Singareni Collieries,7.523405445320545
1960,Singareni Collieries,0.3290404693280367
1960,Singareni Collieries,0.1547260038346705
1961,Singareni Collieries,0.4419357469061232
1961,Singareni Collieries,8.02206151891063
1961,Singareni Collieries,0.3508494799658584
1961,Singareni Collieries,0.164981341174679
1962,Singareni Collieries,0.4848636277533184
1962,Singareni Collieries,8.801292669619022
1962,Singareni Collieries,0.3849296030232944
1962,Singareni Collieries,0.1810069725630886
1963,Singareni Collieries,0.5271700899180762
1963,Singareni Collieries,9.569243767952466
1963,Singareni Collieries,0.4185163864294655
1963,Singareni Collieries,0.1968006189313957
1964,Singareni Collieries,0.503970463154663
1964,Singareni Collieries,9.148121841912983
1964,Singareni Collieries,0.4000983764572358
1964,Singareni Collieries,0.1881398450627533
1965,Singareni Collieries,0.54690548663926
1965,Singareni Collieries,9.92748264743624
1965,Singareni Collieries,0.4341841700876387
1965,Singareni Collieries,0.2041681428491833
1966,Singareni Collieries,0.5554124927092898
1966,Singareni Collieries,10.081902664069348
1966,Singareni Collieries,0.4409378185539871
1966,Singareni Collieries,0.2073439378018142
1967,Singareni Collieries,0.5600909887896519
1967,Singareni Collieries,10.166827191721708
1967,Singareni Collieries,0.4446520414849561
1967,Singareni Collieries,0.2090904915552285
1968,Singareni Collieries,0.5779621298520913
1968,Singareni Collieries,10.491225915545243
1968,Singareni Collieries,0.4588398065830837
1968,Singareni Collieries,0.2157620606278966
1969,Singareni Collieries,0.6267184883040291
1969,Singareni Collieries,11.376256171416728
1969,Singareni Collieries,0.4975471144254456
1969,Singareni Collieries,0.2339635513445331
1970,Singareni Collieries,0.608140215744628
1970,Singareni Collieries,11.039021525723149
1970,Singareni Collieries,0.4827979629973222
1970,Singareni Collieries,0.2270279993995783
1971,Singareni Collieries,0.5731764925592902
1971,Singareni Collieries,10.40435655395316
1971,Singareni Collieries,0.4550405250576081
1971,Singareni Collieries,0.2139755091826727
1972,Singareni Collieries,0.6110671528172984
1972,Singareni Collieries,11.092151576729744
1972,Singareni Collieries,0.4851216363427685
1972,Singareni Collieries,0.228120669553982
1973,Singareni Collieries,0.6489578130753069
1973,Singareni Collieries,11.77994659950633
1973,Singareni Collieries,0.5152027478248032
1973,Singareni Collieries,0.242265829710103
1974,Singareni Collieries,0.6868484732361737
1974,Singareni Collieries,12.467741623747491
1974,Singareni Collieries,0.5452838591099636
1974,Singareni Collieries,0.2564109898662241
1975,Singareni Collieries,0.7247391334941821
1975,Singareni Collieries,13.155536646524077
1975,Singareni Collieries,0.5753649705919983
1975,Singareni Collieries,0.2705561502375334
1976,Singareni Collieries,0.7626297937521906
1976,Singareni Collieries,13.843331669300657
1976,Singareni Collieries,0.6054460818771588
1976,Singareni Collieries,0.2847013103936545
1977,Singareni Collieries,0.8005204539130574
1977,Singareni Collieries,14.531126693541822
1977,Singareni Collieries,0.6355271933591935
1977,Singareni Collieries,0.2988464705497755
1978,Singareni Collieries,0.8384111141710658
1978,Singareni Collieries,15.218921713389244
1978,Singareni Collieries,0.6656083048412281
1978,Singareni Collieries,0.3129916307058967
1979,Singareni Collieries,0.8763017744290742
1979,Singareni Collieries,15.906716743488724
1979,Singareni Collieries,0.6956894161263886
1979,Singareni Collieries,0.327136791077206
1980,Singareni Collieries,0.9141924345899411
1980,Singareni Collieries,16.594511758942414
1980,Singareni Collieries,0.7257705276084234
1980,Singareni Collieries,0.341281951233327
1981,Singareni Collieries,0.9973910956341084
1981,Singareni Collieries,18.104742120656688
1981,Singareni Collieries,0.791821321760774
1981,Singareni Collieries,0.3723412780101794
1982,Singareni Collieries,1.058711538233993
1982,Singareni Collieries,19.21783687136786
1982,Singareni Collieries,0.8405031615460625
1982,Singareni Collieries,0.3952331324127586
1983,Singareni Collieries,1.1157034782604491
1983,Singareni Collieries,20.25236022136365
1983,Singareni Collieries,0.8857486360820225
1983,Singareni Collieries,0.4165090910838686
1984,Singareni Collieries,1.1989664239155098
1984,Singareni Collieries,21.76375747201805
1984,Singareni Collieries,0.9518504653910772
1984,Singareni Collieries,0.4475924163036562
1985,Singareni Collieries,1.248022777995418
1985,Singareni Collieries,22.654233278445304
1985,Singareni Collieries,0.9907959371011836
1985,Singareni Collieries,0.4659058998257195
1986,Singareni Collieries,1.361499523798584
1986,Singareni Collieries,24.714074423604018
1986,Singareni Collieries,1.0808842756893122
1986,Singareni Collieries,0.5082684962376665
1987,Singareni Collieries,1.4758119702233576
1987,Singareni Collieries,26.789085286087964
1987,Singareni Collieries,1.171636070920845
1987,Singareni Collieries,0.5509430726229588
1988,Singareni Collieries,1.608645547039757
1988,Singareni Collieries,29.200293557211086
1988,Singareni Collieries,1.2770916531936385
1988,Singareni Collieries,0.600531868908291
1989,Singareni Collieries,1.651173434558221
1989,Singareni Collieries,29.972263981168016
1989,Singareni Collieries,1.3108542243617902
1989,Singareni Collieries,0.6164081764126729
1990,Singareni Collieries,1.7073653881214972
1990,Singareni Collieries,30.992265895235843
1990,Singareni Collieries,1.3554645951191815
1990,Singareni Collieries,0.6373854879612916
1991,Singareni Collieries,1.9063336148944816
1991,Singareni Collieries,34.60395689499256
1991,Singareni Collieries,1.5134239807977337
1991,Singareni Collieries,0.7116633556865078
1992,Singareni Collieries,1.9690897482062124
1992,Singareni Collieries,35.74311244363637
1992,Singareni Collieries,1.563245604961915
1992,Singareni Collieries,0.7350911754580975
1993,Singareni Collieries,2.0723023731044767
1993,Singareni Collieries,37.616638256299794
1993,Singareni Collieries,1.645185335118157
1993,Singareni Collieries,0.7736220195489155
1994,Singareni Collieries,2.156236737166631
1994,Singareni Collieries,39.14022316500191
1994,Singareni Collieries,1.7118201978923715
1994,Singareni Collieries,0.8049559952205122
1995,Singareni Collieries,2.265070700659296
1995,Singareni Collieries,41.115788050724326
1995,Singareni Collieries,1.7982226664143677
1995,Singareni Collieries,0.8455853702995225
1996,Singareni Collieries,2.4234895800052527
1996,Singareni Collieries,43.99142327533268
1996,Singareni Collieries,1.9239902286522872
1996,Singareni Collieries,0.9047255494553064
1997,Singareni Collieries,2.5139024117784707
1997,Singareni Collieries,45.63260595204487
1997,Singareni Collieries,1.995768298745184
1997,Singareni Collieries,0.93847803549769
1998,Singareni Collieries,2.528709316321695
1998,Singareni Collieries,45.90138235899333
1998,Singareni Collieries,2.0075233888279165
1998,Singareni Collieries,0.9440056785035312
1999,Singareni Collieries,2.57117291835499
1999,Singareni Collieries,46.672185879364335
1999,Singareni Collieries,2.0412349244456154
1999,Singareni Collieries,0.9598579875649776
2000,Singareni Collieries,2.9811076205374203
2000,Singareni Collieries,54.11336125583776
2000,Singareni Collieries,2.3666790138869738
2000,Singareni Collieries,1.1128928524647632
2001,Singareni Collieries,3.0339569457155218
2001,Singareni Collieries,55.072687438035295
2001,Singareni Collieries,2.4086356975866914
2001,Singareni Collieries,1.1326223096615136
2002,Singareni Collieries,3.2727783863026048
2002,Singareni Collieries,59.407797926346255
2002,Singareni Collieries,2.5982342514226726
2002,Singareni Collieries,1.2217779873763708
2003,Singareni Collieries,3.3336333943874497
2003,Singareni Collieries,60.512444064660826
2003,Singareni Collieries,2.6465465856256496
2003,Singareni Collieries,1.2444960887807566
2004,Singareni Collieries,3.4762192374897953
2004,Singareni Collieries,63.10067644940423
2004,Singareni Collieries,2.7597444193202603
2004,Singareni Collieries,1.2977255560817562
2005,Singareni Collieries,3.5585408985306186
2005,Singareni Collieries,64.59498741777884
2005,Singareni Collieries,2.82509897089013
2005,Singareni Collieries,1.328457484024725
2006,Singareni Collieries,3.713041720827204
2006,Singareni Collieries,67.3995016412529
2006,Singareni Collieries,2.9477560160675953
2006,Singareni Collieries,1.3861349931376523
2007,Singareni Collieries,3.9983118791517898
2007,Singareni Collieries,72.57775385093673
2007,Singareni Collieries,3.174229858803188
2007,Singareni Collieries,1.4926306841252217
2008,Singareni Collieries,4.386484113107801
2008,Singareni Collieries,79.62389477613654
2008,Singareni Collieries,3.482396886929912
